person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Marcheta Dinu,marchetadinu,marchetadinu@acasa.ro,1940929292287,1987-03-28,"Aleea Semenica Toma, Sadova, 728323",0743 356 849,df:88:e5:43:3d:92,62.121.170.202,RO97YQPD2674365304714720,2025-07-01 22:34:47,31667,806,343,1498968,e1b59191-fb45-40b4-bb15-adcf25e692aa
Clarisa Dobre,clarisadobre,clarisadobre@email.ro,4011101083471,1941-09-08,"Soseaua Stancu Nr. 995 Bl. 79  Sc. 96 Ap. 731, Valea Caselor (Dragasani), 937732",0766 888 153,37:bb:e6:8c:44:33,147.46.57.166,RO90EFHQ0643497042789248,2025-07-01 22:34:47,11626,816,699,1949691,2d8f6092-6224-4ae7-b6ea-49661cbe8457
Julia Ionescu,juliaionescu,juliaionescu@141.ro,7750519350779,1966-02-23,"Bulevardul Diaconu, Ianca, 247337",0731 816 164,d8:01:da:3b:d1:c5,201.83.185.119,RO78IIDQ8217287377784286,2025-07-01 22:34:47,32728,257,74,1380613,2ff1e245-2b8e-4d89-8818-8492c283733b
Petre Diaconu,petrediaconu,petrediaconu@post.ro,1390322524613,1961-08-26,"Drumul Stancu Nr. 805 Bl. 69  Sc. 54 Ap. 484, Navodari, 601194",0736 438 847,dc:ee:6b:ac:df:9a,212.241.20.78,RO35UWGC5515361390486765,2025-07-01 22:34:47,20664,344,307,1782122,582d61ea-541b-456c-aa20-efa820689efb
Ancuța Gheorghiu,ancuțagheorghiu,ancuțagheorghiu@gmail.com,7781205125038,2023-11-12,"Drumul Andra Oprea Nr. 497, Borsa, 806360",0750 552 335,44:03:4c:d8:51:4b,138.50.111.101,RO90XPUQ8587559824512061,2025-07-01 22:34:47,29996,544,736,439841,f84fd1c5-ceca-4204-acb4-b7a2cb1690f1
Vlădelina Nistor,vlădelinanistor,vlădelinanistor@acasa.ro,6240207336296,1926-05-21,"Soseaua Domnica Diaconescu Nr. 67 Bl. 84  Sc. 79 Ap. 765, Domnesti, 103655",0267 961 901,bd:57:c2:85:ad:85,108.148.51.5,RO08WERH6429692231032306,2025-07-01 22:34:47,30961,454,692,225196,ba78d9cb-dedc-4401-bdad-59991a45425a
Andreea Stoica,andreeastoica,andreeastoica@email.ro,6761212231664,1956-07-13,"Strada Suciu Nr. 65, Paunesti, 585621",0232 250 753,94:5f:85:5b:21:22,144.199.249.74,RO67BPIJ6158920141079253,2025-07-01 22:34:47,35214,350,500,1997091,7ace4e75-c9f2-4d37-868a-68238e73868e
Teona Mocanu,teonamocanu,teonamocanu@kappa.ro,8091106085728,2025-04-27,"Aleea Daiana Toma Nr. 860 Bl. 33  Sc. 22 Ap. 466, Chisineu-Cris, 465894",0242 283 187,ac:bb:7f:97:de:8c,61.217.125.0,RO25HAIK6472579648071924,2025-07-01 22:34:47,23727,926,738,816415,41f85a53-54e4-4454-b463-b1cab3ed71f6
Doriana Marin,dorianamarin,dorianamarin@zzup.ro,4461006256655,1957-11-24,"Soseaua Manole Nr. 871 Bl. 69  Sc. 68 Ap. 710, Adjud, 369309",0747 914 731,0d:5a:88:7a:8f:56,155.16.8.37,RO08XHMI2895600648261930,2025-07-01 22:34:47,10365,524,726,1026373,7cce8776-4bab-43da-bfc6-f8da141e3594
Marin Stan,marinstan,marinstan@zzup.ro,3591125127985,1922-08-04,"Soseaua Nistor, Nasaud, 438064",0764 318 697,ac:ac:ff:4f:d2:51,171.217.208.55,RO49KEHV6152029378921502,2025-07-01 22:34:47,27222,314,436,1505923,e3086370-114b-43ce-a09d-6aa4bfa27042
Ortansa Georgescu,ortansageorgescu,ortansageorgescu@zzup.ro,6010728058051,1944-11-17,"Bulevardul Popescu Nr. 70 Bl. 35  Sc. 70 Ap. 341, Murfatlar, 119151",0748 613 439,46:a6:f9:04:3d:6a,41.59.213.208,RO78VXGA0865380875827190,2025-07-01 22:34:47,10054,809,492,812824,6712f744-c8d2-4b34-a676-8603fc3917b0
Crenguța Suciu,crenguțasuciu,crenguțasuciu@zzup.ro,6500104087578,1961-12-13,"Aleea Irinel Pop Nr. 453, Darmanesti, 721769",0730 756 550,73:69:3d:7a:9a:a2,70.151.196.3,RO54SPFS2041480621653766,2025-07-01 22:34:47,19422,824,81,562695,2b084d73-5855-4c4d-921c-3c6822b07f93
Anastasia Albu,anastasiaalbu,anastasiaalbu@141.ro,6221014419923,2000-11-20,"Strada Mugurel Ionescu Nr. 46 Bl. 57  Sc. 38 Ap. 435, Sighetu Marmatiei, 407807",0720 947 822,3a:f7:55:d4:c1:ea,194.175.71.123,RO30VBJG5734909967351701,2025-07-01 22:34:47,34898,789,282,657283,aeeb0f7b-7e98-49ba-818a-d5d4edab6dbf
Anamaria Tudor,anamariatudor,anamariatudor@kappa.ro,8240714111735,1994-07-03,"Soseaua Adam Pop, Alexandria, 787764",0731 984 599,07:75:1f:94:0c:bb,28.154.237.9,RO48JFXB1360184627423432,2025-07-01 22:34:47,13639,306,718,1276963,cf6ddb00-96be-4a02-887d-9bcf29af1b13
Ileana Dobre,ileanadobre,ileanadobre@acasa.ro,1100806038078,1945-05-24,"Strada Loredana Nemeș Nr. 707 Bl. 54  Sc. 38 Ap. 265, Fetesti-Gara, 122176",0249 289 877,fc:31:b1:97:c5:b2,156.109.144.18,RO91JEKM6609861514051355,2025-07-01 22:34:47,27736,769,225,1582988,e8c6b679-7979-476a-9505-ebf45f7580f8
Gențiana Pop,gențianapop,gențianapop@post.ro,8910705307292,2004-10-13,"Strada Manole Nr. 113 Bl. 66  Sc. 52 Ap. 690, Dumbravita, 180844",0232 147 193,7e:29:cc:cc:c8:58,12.212.29.169,RO38RIWV6109324599403979,2025-07-01 22:34:47,8638,677,52,644667,9e9df6ac-99a7-41de-a058-66c0d5172871
Iosif Eftimie,iosifeftimie,iosifeftimie@141.ro,8951011189255,1948-06-08,"Bulevardul Amanda Popa, Draganesti-Olt, 561355",0761 380 531,15:0f:1b:40:fe:4c,37.81.49.232,RO38GZZC0188508123272301,2025-07-01 22:34:47,11226,929,159,1269988,3de57838-8ac0-4639-abd8-ccd99ee5c3d8
Veronica Pop,veronicapop,veronicapop@email.ro,6091206246092,1954-06-24,"Bulevardul Georgescu, Slatina, 529239",0724 556 417,fb:ba:c1:88:91:29,140.28.131.248,RO63PXPS6479365214013748,2025-07-01 22:34:47,27333,16,193,118459,35cd0b31-31bd-4408-8aef-d72a220e0840
Marga Dobre,margadobre,margadobre@acasa.ro,5840431382061,2005-01-29,"Aleea Pușcașu Nr. 94, Curtea de Arges, 208033",0261 869 280,2b:83:0c:38:9c:c8,163.91.201.11,RO57VPJY4172470633534347,2025-07-01 22:34:47,1257,35,200,1313937,2daf8da8-6c40-455f-9c59-c590d00f145e
Anda Suciu,andasuciu,andasuciu@acasa.ro,8280420106661,1921-12-28,"Strada Ioniță Nr. 694 Bl. 15  Sc. 66 Ap. 508, Baicoi, 475718",0784 073 402,0d:a2:3a:5f:0f:83,60.33.232.81,RO15MZUF4046138542640687,2025-07-01 22:34:47,790,289,593,835055,c1422555-e246-4530-8f33-50f99284081b
Ștefana Nemeș,ștefananemeș,ștefananemeș@zzup.ro,8270704245164,2020-07-05,"Strada Tomescu Nr. 31, Homocea, 835510",0764 895 131,d0:08:58:13:6c:96,4.155.165.36,RO09ZIVX9842065343825131,2025-07-01 22:34:47,9457,446,721,1878537,c6719f18-9e01-4f3d-9b87-e1b3d8192c79
Otilia Nistor,otilianistor,otilianistor@kappa.ro,8290901097971,1996-09-30,"Aleea Petrișor Mocanu Nr. 363, Busteni, 352683",0766 101 709,41:59:ce:d6:29:2e,111.11.164.63,RO66LULK9932441111477471,2025-07-01 22:34:47,10965,649,27,1562330,cb79912a-c89e-49d2-afcd-a1475628c540
Aurelia Tudor,aureliatudor,aureliatudor@acasa.ro,8601212127135,1925-06-19,"Bulevardul Ardelean Nr. 393 Bl. 79  Sc. 76 Ap. 604, Dancu, 483824",0231 227 731,95:45:0c:7e:59:4d,103.77.183.75,RO24RIRS8103366459919778,2025-07-01 22:34:47,35785,592,425,1815036,2ae5d1d0-8b49-4731-a406-97e9f1b6d239
Ina Diaconu,inadiaconu,inadiaconu@post.ro,7680324193021,1961-06-10,"Soseaua Teohari Stoica, Urlati, 231973",0735 468 899,c0:38:45:fe:17:98,126.173.254.193,RO42UHSH6653122102699110,2025-07-01 22:34:47,21019,90,165,1334492,3872f8cd-9a96-404d-9ec2-102ce9dcd290
Roxana Popescu,roxanapopescu,roxanapopescu@email.ro,4200608242639,1916-04-08,"Soseaua Mugurel Pop, Buhusi, 885828",0239 256 158,29:e3:f8:0e:56:dd,159.230.11.186,RO10TTZI9078362228243395,2025-07-01 22:34:47,8243,406,155,1946967,5ea35180-925d-4630-8419-f8da87787f9d
Viorica Mazilescu,vioricamazilescu,vioricamazilescu@post.ro,5940325226237,1919-11-15,"Soseaua Eftimie Nr. 26 Bl. 26  Sc. 63 Ap. 167, Satu Mare, 297141",0244 340 450,87:42:23:b0:fe:8c,156.90.10.101,RO08QATN5844081230440179,2025-07-01 22:34:47,23239,892,315,1244525,293c08ba-903a-4e4c-ba43-dd6b443139f1
Sofia Dochioiu,sofiadochioiu,sofiadochioiu@gmail.com,6770507453107,2018-11-13,"Aleea Petre Dochioiu, Titu, 368228",0728 869 603,87:7a:e0:5e:98:95,214.202.193.181,RO85HZLT7793833344673829,2025-07-01 22:34:47,13178,236,149,1668135,94fb5e93-42cf-47fd-b017-b0756bf3223f
Carmen Mazilescu,carmenmazilescu,carmenmazilescu@post.ro,2771111349315,1925-02-19,"Bulevardul Ioniță Nr. 345, Harsova, 513896",0727 787 870,08:8c:00:7d:d4:0a,72.237.13.167,RO14DAPM6926547333734749,2025-07-01 22:34:47,4693,980,317,234778,c8d64cae-102b-45cf-a506-7a3a0fec0225
Elodia Nemeș,elodianemeș,elodianemeș@141.ro,7900601454955,1995-10-22,"Bulevardul Niță Nr. 63, Bacau, 824548",0247 287 784,cf:c3:a3:11:b8:f5,186.36.232.142,RO96QUVX6065334248224818,2025-07-01 22:34:47,22719,838,542,422581,a6150d3d-34c5-466a-9b4a-14e4fdb88eb1
Sergiu Dinu,sergiudinu,sergiudinu@kappa.ro,2440325348152,1966-10-14,"Soseaua Vincențiu Tabacu, Boldesti-Scaeni, 221453",0769 913 430,df:e1:4e:b2:09:14,206.17.91.60,RO38CNJD7273549888350651,2025-07-01 22:34:47,2164,515,150,1032636,f9700589-31bd-4d98-9d1e-d4f14ac05961
Alexandrina Dobre,alexandrinadobre,alexandrinadobre@acasa.ro,5941027413685,1930-06-27,"Soseaua Dinu Nr. 971, Curtea de Arges, 892127",0768 084 936,92:69:76:6d:47:0c,206.182.38.170,RO33NIJV1346776727885194,2025-07-01 22:34:47,19726,531,361,1795262,3a0725af-6412-4b42-9f3d-e1d7120afa49
Monalisa Aanei,monalisaaanei,monalisaaanei@kappa.ro,7440522194038,1947-02-08,"Intrarea Mocanu Nr. 333, Uricani, 908698",0248 972 719,af:f8:5e:40:97:86,54.125.58.162,RO50GOHR1933888024831492,2025-07-01 22:34:47,16990,985,30,537901,f5a7d583-39e6-4202-80dd-571bee8ad3fc
Antonie Dinu,antoniedinu,antoniedinu@zzup.ro,2110202367933,1944-03-29,"Soseaua Popescu, Alba Iulia, 933628",0756 642 482,12:7c:d2:91:40:69,100.57.212.76,RO74NMFT6770231540443896,2025-07-01 22:34:47,35228,452,241,1202005,9871083e-f875-4d2c-b521-9cfe1074149a
Antim Ene,antimene,antimene@141.ro,5420128396198,2006-01-05,"Drumul Aurelia Tomescu, Bragadiru, 574053",0236 127 571,82:08:23:ec:45:cb,10.50.217.166,RO48AYGQ6919594412327470,2025-07-01 22:34:47,842,413,409,862715,d0c9f703-201c-4e7d-84c7-a90277dd1a8b
Stanca Tomescu,stancatomescu,stancatomescu@zzup.ro,8650813160937,2022-06-02,"Bulevardul Dinu, Balotesti, 188676",0756 693 605,8f:7c:ae:17:77:9a,134.24.174.208,RO65ZKCT4700429365363789,2025-07-01 22:34:47,26209,958,655,1484200,dd1b5601-7f2d-4903-8378-1f776764b1d6
Eugen Popescu,eugenpopescu,eugenpopescu@zzup.ro,8380126349587,2018-12-22,"Intrarea Iris Preda Nr. 49, Alba Iulia, 318926",0236 127 645,11:7b:9e:cc:b9:2b,128.132.70.224,RO78VFRR0665052744717300,2025-07-01 22:34:47,33192,973,312,1833663,5bff1e16-d5d0-4285-8442-14330094ba08
Virginia Oprea,virginiaoprea,virginiaoprea@email.ro,2411118463568,1920-01-10,"Strada Ieremia Marin Nr. 89, Toflea, 548936",0743 498 064,af:b7:ba:f7:a3:8a,39.123.17.80,RO65EYAS0488965828184604,2025-07-01 22:34:47,11541,900,58,598308,cd6f1eed-eb0f-4900-8493-4432e132e4ab
Marta Manole,martamanole,martamanole@zzup.ro,4170109018124,1967-02-17,"Strada Violeta Tudor, Strehaia, 486449",0260 748 463,3c:a6:76:f5:46:52,201.3.183.24,RO97NTAJ9393735706891213,2025-07-01 22:34:47,29953,80,704,580280,49139274-4b40-4cde-852b-78dcfe811e51
Leontin Dumitrescu,leontindumitrescu,leontindumitrescu@acasa.ro,6900226395933,1948-12-29,"Drumul Loredana Dumitrescu Nr. 207 Bl. 90  Sc. 36 Ap. 737, Targu Mures, 104726",0244 897 778,ac:af:ec:e5:b5:d0,1.205.77.177,RO06FBMD8117492827207028,2025-07-01 22:34:47,28637,207,479,1880635,717a9187-b315-46ec-ac2d-944bce1c2aa3
Mitică Suciu,miticăsuciu,miticăsuciu@post.ro,3740831425118,1920-04-13,"Aleea Georgescu Nr. 22 Bl. 90  Sc. 49 Ap. 763, Rovinari, 305673",0757 139 660,44:9c:37:19:c7:b9,80.180.112.55,RO90RFFW8719335766005005,2025-07-01 22:34:47,27656,163,673,1298930,ae552819-7f40-46db-aaa8-d4bd731049e9
Eliana Stoica,elianastoica,elianastoica@141.ro,4060230425635,2004-05-31,"Strada Luciana Eftimie, Tarnaveni, 360350",0752 149 126,94:02:ea:10:aa:a9,32.96.150.247,RO68FQGR8335976738749890,2025-07-01 22:34:47,21629,193,261,1940289,9de05fb0-c4b8-4c7f-ac00-8384b4c2fa9a
Cătălin Marin,cătălinmarin,cătălinmarin@post.ro,6751107200659,1929-03-06,"Intrarea Eftimie, Tecuci, 768680",0249 198 662,ce:12:b9:f4:9a:c7,59.5.142.218,RO47XGEA1127805190749155,2025-07-01 22:34:47,34194,730,467,1102308,467b6812-d648-4386-9430-435407b854e2
Iuliu Nistor,iuliunistor,iuliunistor@email.ro,2220209071147,1970-06-03,"Drumul Ionel Stoica, Tasnad, 671763",0246 904 890,01:7d:49:0b:51:cc,116.78.35.14,RO90CCTO3883519959177661,2025-07-01 22:34:47,27,773,182,1425877,5338c006-3198-47a7-9814-1d514890b34c
Codruța Nemeș,codruțanemeș,codruțanemeș@post.ro,5060917048990,2024-04-12,"Strada Dochioiu Nr. 648 Bl. 11  Sc. 94 Ap. 792, Targu Lapus, 976472",0255 901 155,d5:41:b7:95:16:19,216.45.141.95,RO68LBUE9044526628292350,2025-07-01 22:34:47,24648,219,376,189986,07fe985d-3c10-4976-a5c4-58cbb5ea3417
Valeria Suciu,valeriasuciu,valeriasuciu@kappa.ro,5490929345500,1943-01-26,"Bulevardul Stan Nr. 17 Bl. 79  Sc. 79 Ap. 969, Cugir, 187603",0767 105 814,7e:71:9d:00:18:15,78.211.60.71,RO06AQAI4189177114732325,2025-07-01 22:34:47,16525,629,68,1685742,b8f8ecdb-6fcf-48b4-ac32-41fc066d0cde
Vera Aanei,veraaanei,veraaanei@141.ro,6070707237971,1953-12-22,"Drumul Dima Nr. 52 Bl. 16  Sc. 57 Ap. 183, Caransebes, 572417",0754 533 975,62:99:5c:8d:ea:de,191.176.223.224,RO09RCJJ4884210546960434,2025-07-01 22:34:47,26140,964,670,1739380,fde39d65-348b-42ae-9cfe-1071945b6ed6
Lidia Dinu,lidiadinu,lidiadinu@zzup.ro,2071105095100,1981-09-08,"Bulevardul Mazilescu, Resita, 452398",0250 684 502,5b:f3:fb:ad:b4:d0,192.203.210.181,RO65SCTU8721581436330408,2025-07-01 22:34:47,29877,321,160,145648,813e85c5-05fb-4671-8e0c-8ef3eeb62133
Constantina Toma,constantinatoma,constantinatoma@kappa.ro,2240829444906,1991-02-02,"Strada Stan Nr. 218, Chisineu-Cris, 487710",0786 171 754,37:9f:7d:52:19:78,27.175.34.104,RO51FQZI2575253779479217,2025-07-01 22:34:47,2817,504,80,538537,e458f8df-75ae-4a20-8340-5971bb50d5db
Felicia Preda,feliciapreda,feliciapreda@post.ro,5850603178951,1970-06-20,"Strada Nistor Nr. 59, Ovidiu, 532562",0736 165 750,cd:2d:f0:94:ab:71,4.12.124.129,RO94JCIR1028875465002382,2025-07-01 22:34:47,12963,51,175,872729,8d634a34-55cf-459f-9404-d38e76cfcc2a
Dragoș Toma,dragoștoma,dragoștoma@post.ro,5081128206151,1949-12-27,"Intrarea Petruța Mazilescu, Roseti, 875574",0742 631 051,f2:4e:b0:21:d3:a5,97.30.138.60,RO72BIGA5125794813837164,2025-07-01 22:34:47,27503,413,16,374670,9f73789a-f2c1-4139-a96c-5b56e888278e
Petrică Stănescu,petricăstănescu,petricăstănescu@email.ro,4020602520105,1992-07-11,"Drumul Niță Nr. 667, Vaslui, 864812",0267 757 557,51:12:e9:f8:e9:dd,202.187.230.50,RO10ECAY0234708125160220,2025-07-01 22:34:47,32660,922,18,593750,0da8a329-4445-4c1a-87c4-2837980a2001
Marcel Gheorghiu,marcelgheorghiu,marcelgheorghiu@gmail.com,4050431362476,1945-01-31,"Soseaua Anaida Ionescu Nr. 763 Bl. 53  Sc. 40 Ap. 834, Focsani, 228865",0722 562 297,cc:6a:75:53:8d:3e,193.127.49.110,RO75TXKN9042144684781118,2025-07-01 22:34:47,8278,279,508,290124,d798b738-5d3d-40e5-8010-b99da7dd8e30
Voicu Pop,voicupop,voicupop@gmail.com,2030713245419,1913-03-11,"Drumul Popa Nr. 359, Urziceni, 662452",0757 095 778,d0:58:60:51:ce:c5,187.133.158.213,RO17NBHN4885803307828779,2025-07-01 22:34:47,31901,798,172,24457,f8e35237-d87d-4998-95ae-3c5a02315405
Costel Cristea,costelcristea,costelcristea@gmail.com,7670211248656,1945-06-22,"Intrarea Mugurel Tomescu, 1 Decembrie, 256440",0732 231 572,0d:53:14:9e:38:61,194.175.100.251,RO75JDKR8445625905084434,2025-07-01 22:34:47,10072,640,108,1315609,c94c02ca-7868-448b-88a7-8dd28a91d339
Zina Georgescu,zinageorgescu,zinageorgescu@141.ro,5160924021313,1953-01-26,"Soseaua Eugenia Popa Nr. 213 Bl. 19  Sc. 60 Ap. 865, Insuratei, 221250",0262 614 226,2d:ba:0d:60:ce:d8,26.175.16.97,RO43DEXR0876879530177525,2025-07-01 22:34:47,2811,19,405,1678113,8cbc716b-6077-4098-9119-f3dcaa7c7c86
Stelian Pușcașu,stelianpușcașu,stelianpușcașu@141.ro,1460613152138,2003-03-16,"Intrarea Nemeș, Anina, 304481",0250 765 440,74:59:ee:8c:99:54,35.85.90.94,RO86NHQW0373482681083417,2025-07-01 22:34:47,33998,130,545,1795455,d163b358-0863-4e87-b28f-c1fad10b7cc0
Manuela Niță,manuelaniță,manuelaniță@141.ro,7621228229754,1943-10-08,"Drumul Adelina Stoica, Oravita, 890312",0750 384 048,7b:21:52:e2:52:21,190.228.66.0,RO84DQYK5570876452644104,2025-07-01 22:34:47,6292,551,344,508121,84fce510-c7d1-49a3-a264-d52128d38f49
Olga Stoica,olgastoica,olgastoica@post.ro,8920912190483,1964-07-07,"Aleea Marin Nr. 96 Bl. 87  Sc. 14 Ap. 633, Podu Iloaiei, 239839",0752 798 098,b1:46:cf:7f:5b:22,68.221.245.128,RO50CVBR9576588108100728,2025-07-01 22:34:47,4536,166,202,1799102,3181be99-12aa-44ec-85a4-02e59985c188
Anda Florea,andaflorea,andaflorea@141.ro,1240222241124,2021-06-13,"Drumul Tudor Nr. 526 Bl. 67  Sc. 87 Ap. 824, Curcani, 226607",0764 455 931,5f:be:8a:9e:f2:58,208.21.83.132,RO25BFKL9862224355869640,2025-07-01 22:34:47,23541,986,90,1744541,4ed90906-d579-4872-b02a-84b4cecd3688
Patricia Florea,patriciaflorea,patriciaflorea@gmail.com,3860107462944,1913-12-27,"Drumul Dan Niță, Giroc, 558570",0755 209 558,63:60:c1:c0:16:94,80.180.105.54,RO92DJRU5026707104759275,2025-07-01 22:34:47,4857,220,254,1218463,80d9f3ea-34f0-45e7-a348-b45d0e5df0bf
Astrid Gheorghiu,astridgheorghiu,astridgheorghiu@141.ro,7420305338966,2022-11-24,"Strada Stancu, Mioveni, 707437",0744 358 646,46:a8:30:fb:25:54,194.48.10.133,RO70HMFY4360119553687075,2025-07-01 22:34:47,11892,540,586,1817307,6ecae006-743a-48e3-9fc0-8bfc7d22f749
Maricica Preda,maricicapreda,maricicapreda@141.ro,2200318172362,1998-08-31,"Soseaua Tudor Nr. 846, Dumbraveni, 429123",0256 838 682,5c:10:4e:ac:0f:42,47.50.194.79,RO06DYCR5651848872596799,2025-07-01 22:34:47,26708,805,211,14825,e04907a4-cfc9-44f4-840b-c61de2b8523a
Coralia Stancu,coraliastancu,coraliastancu@141.ro,6221231346570,2012-04-21,"Drumul Georgescu Nr. 45, Lumina, 388958",0267 576 052,ac:0e:ef:62:f8:95,6.83.66.48,RO58RFBI6963288383412676,2025-07-01 22:34:47,26577,515,235,686067,f845fbee-8239-4823-941e-8ec3ce7870f7
Teofil Ionescu,teofilionescu,teofilionescu@email.ro,6830713285950,2016-07-01,"Bulevardul Aleodor Manole Nr. 13, Pancota, 601136",0261 247 112,80:02:fd:50:4d:52,99.96.143.21,RO78HGEW0733451020326798,2025-07-01 22:34:47,25803,18,611,1484996,e0979edf-6acb-47f7-93d5-82010daf608b
Corvin Manole,corvinmanole,corvinmanole@email.ro,1530413066060,1984-09-29,"Bulevardul Preda Nr. 387, Caracal, 142469",0788 186 947,b9:e6:ec:4c:b2:31,48.146.74.218,RO12LYTA3668733173956197,2025-07-01 22:34:47,9167,926,525,399194,3fdf3700-7f1d-4eac-ab68-062ce56a1d8d
Floarea Pușcașu,floareapușcașu,floareapușcașu@email.ro,6631114151278,1943-06-29,"Strada Olimpian Toma, Huedin, 265978",0745 250 500,6c:44:1e:2e:c5:26,43.57.129.13,RO31BPLZ9390487305242877,2025-07-01 22:34:47,8223,742,61,1193512,ed396729-9ba1-48fc-b911-bc36ca0a223d
Monalisa Toma,monalisatoma,monalisatoma@post.ro,8250703073770,1988-09-12,"Drumul Suciu Nr. 458 Bl. 68  Sc. 62 Ap. 695, Bolintin-Vale, 202366",0239 524 023,a5:0a:6f:3d:c4:80,82.59.10.153,RO28AHEX5315905826321594,2025-07-01 22:34:47,25143,741,795,1451334,fb35d7c0-6f1c-403f-a53e-b829aece8d45
Virginia Popa,virginiapopa,virginiapopa@141.ro,6290331384121,2003-11-09,"Soseaua Profira Suciu, Strejnicu, 249082",0246 462 554,9b:61:45:3d:e8:9c,7.45.56.207,RO38CVKK6275754433008999,2025-07-01 22:34:47,29114,952,740,1131659,6ba0d65c-511a-476c-95a9-52685f616b2c
Steluța Toma,steluțatoma,steluțatoma@gmail.com,8130213513061,1961-07-28,"Drumul Viorela Cristea Nr. 419 Bl. 25  Sc. 28 Ap. 451, Copsa Mica, 278038",0722 007 096,ca:d6:da:d2:4c:98,171.20.253.42,RO72TDCO9204184684856854,2025-07-01 22:34:47,21778,721,432,1943399,cda1964f-c79d-41da-9e4f-42a4cf11fa99
Norbert Georgescu,norbertgeorgescu,norbertgeorgescu@gmail.com,4660631117262,1952-12-02,"Drumul Marin Nr. 282 Bl. 62  Sc. 84 Ap. 759, Odobesti, 367154",0746 795 369,df:a3:30:af:ec:d0,79.232.140.254,RO43SDHU9352832727904755,2025-07-01 22:34:47,35437,357,124,1738282,126af422-3ac6-4941-b25e-e1cf376b265f
Silviana Tomescu,silvianatomescu,silvianatomescu@gmail.com,1410804371766,1941-05-09,"Intrarea Floarea Dima Nr. 421, Cobadin, 163057",0741 703 975,5c:93:da:47:46:a0,152.83.26.21,RO72LMEP2336623181340247,2025-07-01 22:34:47,36,340,83,1728229,39fe5055-f293-41e7-a527-e32ccdca317e
Dorel Stănescu,dorelstănescu,dorelstănescu@kappa.ro,8630222231434,2001-12-25,"Strada Eftimie, Valea Mare (Negresti), 149275",0239 640 387,fc:95:2f:4e:58:ad,68.90.126.133,RO14TNNZ5578599179778409,2025-07-01 22:34:47,29353,246,179,1089606,826bc7f9-e726-42c3-86d2-e5594537705b
Sânziana Barbu,sânzianabarbu,sânzianabarbu@post.ro,4490305297594,1916-04-03,"Aleea Ionescu Nr. 447 Bl. 93  Sc. 39 Ap. 688, Sacueni, 917222",0257 634 886,ee:cd:59:b1:c6:e8,52.144.6.35,RO35BZVJ7511814320469813,2025-07-01 22:34:47,26926,191,467,1246581,47f2d060-abef-410f-b940-c2b6d9fef0b0
Olimpia Tabacu,olimpiatabacu,olimpiatabacu@kappa.ro,7950927455788,1964-01-30,"Drumul Stoica Nr. 250, Barbulesti, 417890",0729 782 076,25:34:ab:a7:1a:5a,23.237.216.174,RO66WYHW6071660622893927,2025-07-01 22:34:47,26104,185,682,861869,67e22e32-f1d3-473c-8a20-3965b7b67fb6
Beniamin Manole,beniaminmanole,beniaminmanole@gmail.com,4370208094903,1988-07-12,"Strada Ababei Nr. 489 Bl. 50  Sc. 34 Ap. 142, Husi, 242997",0741 656 651,73:6b:b2:6c:7e:54,161.97.240.114,RO80YCQU7303162195449068,2025-07-01 22:34:47,13191,953,660,1323623,40eb3a03-9512-45c9-ac8e-a0ce91dc8874
Bianca Pop,biancapop,biancapop@gmail.com,7200731203961,1947-04-15,"Intrarea Dobre Nr. 89, Cumpana, 796314",0724 174 465,0b:f2:c2:2f:e2:b5,85.187.118.153,RO51GCDG5559504889921052,2025-07-01 22:34:47,8662,394,85,1701508,0bad2dda-a4fd-4fe8-ab17-e56e1f184f2a
Loredana Mazilescu,loredanamazilescu,loredanamazilescu@zzup.ro,2531204224975,1916-09-12,"Strada Stănescu Nr. 805, Peris, 885077",0785 041 876,a5:e8:87:eb:4d:b4,172.253.31.25,RO23NPXA9762550761278340,2025-07-01 22:34:47,1079,374,438,1834582,16dda60a-b5c4-40a8-847d-c4f7e7ca7642
Robertina Pușcașu,robertinapușcașu,robertinapușcașu@post.ro,4250806194928,1937-10-13,"Strada Cristea, Mizil, 728360",0268 650 816,a7:63:f6:e9:29:bf,42.162.226.38,RO79FECJ0362110347103089,2025-07-01 22:34:47,739,399,277,1407047,20471d66-fd78-488c-82b2-038b9a6027f1
Silvia Ionescu,silviaionescu,silviaionescu@141.ro,4301131450793,1918-07-29,"Aleea Mazilescu, Moldova Veche, 599228",0234 646 855,e1:11:fd:d0:b7:32,218.182.92.83,RO06GIIW8229213451862915,2025-07-01 22:34:47,16891,979,408,1296245,c1a624b4-1256-4f87-b7aa-fea2b71e9858
Sorana Suciu,soranasuciu,soranasuciu@zzup.ro,8441030101330,1959-01-21,"Intrarea Bebe Barbu, Mihail Kogalniceanu, 755139",0722 545 718,e4:a8:fe:e4:97:0b,46.26.147.113,RO38LAQW3168172058396634,2025-07-01 22:34:47,15073,952,795,390694,1afd8ae5-f1f9-47ec-ab2c-d469f5b00902
Ionelia Mazilescu,ioneliamazilescu,ioneliamazilescu@gmail.com,4190801458949,1913-06-06,"Bulevardul Zina Preda Nr. 844, Topoloveni, 847494",0245 295 193,c0:2f:7e:4e:2d:ea,9.227.210.80,RO21IMIR9346067129835359,2025-07-01 22:34:47,30958,568,118,1734343,68373b4d-dc56-42b9-af84-d991ffb615a4
